r,l,t,env_id
-104.335485,157,1107.386991,env_0
-107.453735,158,1109.083708,env_0
-102.845265,154,1110.542373,env_0
-104.652402,158,1112.437199,env_0
-105.871343,160,1114.210234,env_0
-103.857937,156,1116.139039,env_0
-105.259146,158,1118.052745,env_0
-105.571255,157,1119.582977,env_0
-106.326489,157,1121.492738,env_0
-106.030201,160,1123.228268,env_0
-103.096763,155,1124.855461,env_0
-103.981838,157,1126.669777,env_0
-106.561081,158,1128.557122,env_0
-104.668679,157,1130.474514,env_0
-107.606279,160,1132.351912,env_0
-105.868423,158,1134.236385,env_0
-102.217106,155,1136.013256,env_0
-108.713125,161,1137.765571,env_0
-107.633381,159,1139.503592,env_0
-105.189116,156,1141.375495,env_0
-106.220732,157,1143.106214,env_0
-105.448934,158,1144.823224,env_0
-104.593534,158,1146.678138,env_0
-104.392897,156,1148.541868,env_0
-101.795901,154,1150.285092,env_0
-106.854456,160,1152.026092,env_0
-106.786806,160,1153.794791,env_0
-107.155081,159,1155.509267,env_0
-105.562503,156,1157.180454,env_0
-105.292716,157,1159.002795,env_0
-106.289423,158,1160.754214,env_0
-104.892559,156,1162.642149,env_0
-107.038241,161,1164.583613,env_0
-103.171655,155,1166.273948,env_0
-106.167398,158,1168.153012,env_0
-109.128987,161,1169.993222,env_0
-105.309212,157,1171.851157,env_0
-103.768243,156,1173.667294,env_0
-104.886477,156,1175.647625,env_0
-105.474774,159,1177.446705,env_0
-108.816316,161,1179.286065,env_0
-107.174127,161,1181.109924,env_0
-105.800649,156,1182.961001,env_0
-105.177671,158,1184.706412,env_0
-104.038559,156,1186.445111,env_0
-105.194349,156,1188.152779,env_0
-104.011122,155,1190.012924,env_0
-108.19409,160,1191.802257,env_0
-107.39916,159,1193.769029,env_0
-104.769692,156,1195.651349,env_0
-106.626042,157,1197.334703,env_0
-104.832364,158,1199.155726,env_0
-103.855857,155,1200.97032,env_0
-102.850403,154,1202.845903,env_0
-107.499536,161,1204.911624,env_0
-107.758307,158,1206.881718,env_0
-104.436922,155,1208.782353,env_0
-104.950257,157,1210.696391,env_0
-285.510288,200,2.900387,env_1
-280.359254,200,2.965974,env_1
-286.827578,200,3.02878,env_1
-285.808446,200,3.102452,env_1
-288.84834,200,3.618159,env_1
-282.450562,200,4.095734,env_1
-279.257416,200,4.580753,env_1
-268.336182,200,5.053516,env_1
-296.522361,200,5.532806,env_1
-292.998249,200,6.016765,env_1
-277.541969,200,6.499165,env_1
-275.422037,200,6.975205,env_1
-289.019007,200,7.460587,env_1
-275.758856,200,7.943849,env_1
-280.878626,200,8.429532,env_1
-282.122833,200,8.896232,env_1
-274.431505,200,9.374271,env_1
-287.843282,200,9.841761,env_1
-280.295546,200,10.333076,env_1
-278.432672,200,10.81999,env_1
-280.732631,200,11.31162,env_1
-296.045645,200,11.790975,env_1
-295.233154,200,12.257693,env_1
-283.424059,200,13.162033,env_1
-286.014757,200,14.337231,env_1
-274.484182,200,15.649842,env_1
-276.632095,200,16.957273,env_1
-291.599524,200,18.183547,env_1
-268.381826,200,19.311989,env_1
-282.188668,200,20.532167,env_1
-280.837761,200,21.621131,env_1
-282.422872,200,22.623923,env_1
-289.416238,200,23.632491,env_1
-291.385993,200,24.614565,env_1
-269.789144,200,25.652494,env_1
-293.857449,200,26.704032,env_1
-280.533395,200,27.737075,env_1
-284.747249,200,28.732654,env_1
-278.261886,200,29.972796,env_1
-285.47065,200,31.195206,env_1
-277.27749,200,32.057768,env_1
-283.73317,200,32.949996,env_1
-274.217371,200,33.801943,env_1
-284.065919,200,34.680379,env_1
-266.161813,200,35.582777,env_1
-285.354981,200,36.474903,env_1
-284.729079,200,37.379234,env_1
-280.174113,200,38.253754,env_1
-280.884225,200,39.148997,env_1
-282.113995,200,40.00818,env_1
-278.570958,200,40.878297,env_1
-273.196869,200,41.770442,env_1
-278.790011,200,42.662243,env_1
-294.244672,200,43.532813,env_1
-282.608095,200,44.412504,env_1
-279.289771,200,45.304012,env_1
-281.174762,200,46.207575,env_1
-288.179455,200,47.11075,env_1
-285.50691,200,48.016955,env_1
-277.724563,200,48.90502,env_1
-287.361995,200,49.785391,env_1
-294.94227,200,50.67018,env_1
-287.386364,200,51.530757,env_1
-275.869724,200,52.422441,env_1
-286.656758,200,53.295526,env_1
-269.54906,200,54.147995,env_1
-273.042238,200,55.032693,env_1
-269.873713,200,55.936153,env_1
-272.727458,200,56.851002,env_1
-283.591299,200,57.757149,env_1
-281.293068,200,58.640763,env_1
-276.576219,200,59.527131,env_1
-282.265655,200,60.41643,env_1
-283.48079,200,61.293117,env_1
-273.902713,200,62.181602,env_1
-281.09073,200,63.075758,env_1
-297.615291,200,63.941756,env_1
-281.300897,200,64.804028,env_1
-278.729438,200,65.638711,env_1
-298.805274,200,66.489077,env_1
-289.952816,200,67.32775,env_1
-274.610722,200,68.187387,env_1
-287.105027,200,69.032472,env_1
-279.613668,200,69.894731,env_1
-285.819616,200,70.774264,env_1
-279.564327,200,71.655893,env_1
-280.80907,200,72.520958,env_1
-285.47158,200,73.370668,env_1
-294.570501,200,74.218545,env_1
-278.564449,200,75.058051,env_1
-289.33835,200,75.890811,env_1
-276.162723,200,76.717694,env_1
-275.770581,200,77.582298,env_1
-283.278844,200,78.461463,env_1
-276.904122,200,79.328611,env_1
-289.808704,200,80.220636,env_1
-281.859446,200,81.109647,env_1
-279.321733,200,81.974704,env_1
-274.006928,200,82.833248,env_1
-265.764977,200,83.701322,env_1
-275.029029,200,84.535495,env_1
-264.150749,200,85.38333,env_1
-280.205198,200,86.232857,env_1
-276.56922,200,87.05948,env_1
-283.329034,200,87.911507,env_1
-277.399915,200,88.775456,env_1
-290.09882,200,89.66346,env_1
-275.713142,200,90.545878,env_1
-275.811021,200,91.378693,env_1
-276.853337,200,92.231102,env_1
-274.881585,200,93.082964,env_1
-291.421127,200,93.909721,env_1
-282.902964,200,94.752025,env_1
-264.226209,200,95.620806,env_1
-275.855973,200,96.496019,env_1
-280.377186,200,97.354002,env_1
-298.645406,200,98.212685,env_1
-276.483425,200,99.08453,env_1
-271.902812,200,99.929347,env_1
-272.217668,200,100.787149,env_1
-281.381573,200,101.645751,env_1
-264.049457,200,102.504101,env_1
-287.095583,200,103.379857,env_1
-267.463942,200,104.244617,env_1
-274.809631,200,105.127446,env_1
-282.02837,200,106.004437,env_1
-290.529243,200,106.87897,env_1
-286.705089,200,107.758082,env_1
-283.502369,200,108.637549,env_1
-282.217707,200,109.480777,env_1
-264.006829,200,110.337186,env_1
-280.330054,200,111.198399,env_1
-281.98022,200,112.072225,env_1
-278.521332,200,112.938745,env_1
-274.29337,200,113.782581,env_1
-281.944338,200,114.634046,env_1
-289.019791,200,115.522929,env_1
-292.582781,200,116.405878,env_1
-269.857787,200,117.307788,env_1
-277.442309,200,118.182984,env_1
-282.150491,200,119.029364,env_1
-269.221016,200,119.883258,env_1
-277.387834,200,120.750119,env_1
-279.936981,200,121.782077,env_1
-282.053995,200,122.85215,env_1
-273.809532,200,124.02076,env_1
-280.455263,200,125.093657,env_1
-271.396813,200,126.113314,env_1
-268.72596,200,127.09696,env_1
-271.004099,200,128.09144,env_1
-288.520647,200,129.058076,env_1
-275.371871,200,130.042242,env_1
-286.438903,200,130.964978,env_1
-253.888617,200,131.973196,env_1
-271.258355,200,132.974614,env_1
-282.824488,200,134.165355,env_1
-267.579619,200,135.275276,env_1
-277.845782,200,136.402381,env_1
-282.685791,200,137.5623,env_1
-283.851628,200,138.787528,env_1
-280.996691,200,139.941331,env_1
-283.249841,200,141.195812,env_1
-272.117612,200,142.305272,env_1
-268.846098,200,143.487152,env_1
-273.491165,200,144.691795,env_1
-269.591825,200,145.837275,env_1
-280.014978,200,146.891192,env_1
-260.167549,200,147.945678,env_1
-280.696493,200,148.995904,env_1
-279.455461,200,150.311411,env_1
-277.289814,200,151.335221,env_1
-270.060692,200,152.233008,env_1
-278.430646,200,153.142792,env_1
-269.314882,200,154.042209,env_1
-288.523568,200,154.927057,env_1
-275.656359,200,155.824204,env_1
-279.224336,200,156.697798,env_1
-263.718313,200,157.561414,env_1
-282.749005,200,158.415942,env_1
-274.886228,200,159.26579,env_1
-280.607729,200,160.113794,env_1
-278.294852,200,160.997966,env_1
-268.119448,200,161.878625,env_1
-271.656565,200,162.754988,env_1
-267.801672,200,163.643759,env_1
-271.020816,200,164.533137,env_1
-273.436218,200,165.40448,env_1
-273.446864,200,166.281283,env_1
-277.977556,200,167.14641,env_1
-280.449141,200,167.994148,env_1
-271.617045,200,168.846086,env_1
-274.827303,200,169.698867,env_1
-275.591822,200,170.573888,env_1
-276.72784,200,171.432351,env_1
-272.060467,200,172.271297,env_1
-267.05392,200,173.129972,env_1
-276.352327,200,174.005472,env_1
-266.094035,200,174.854063,env_1
-280.987372,200,175.747677,env_1
-274.085457,200,176.628769,env_1
-269.870337,200,177.517838,env_1
-267.063645,200,178.374164,env_1
-275.513333,200,179.254685,env_1
-268.504669,200,180.137533,env_1
-280.96552,200,181.045356,env_1
-273.572458,200,181.934184,env_1
-267.469092,200,182.802879,env_1
-269.420781,200,183.721726,env_1
-272.423689,200,184.616165,env_1
-256.973052,200,185.522408,env_1
-263.157118,200,186.426783,env_1
-256.545549,200,187.361795,env_1
-274.728182,200,188.286805,env_1
-273.680917,200,189.205801,env_1
-279.852512,200,190.104559,env_1
-283.516218,200,191.014164,env_1
-263.844128,200,191.959644,env_1
-271.508945,200,192.900581,env_1
-261.771711,200,193.820548,env_1
-266.119281,200,194.75863,env_1
-261.735416,200,195.724511,env_1
-268.828513,200,196.667051,env_1
-264.802038,200,197.59355,env_1
-267.815534,200,198.537628,env_1
-266.940813,200,199.475871,env_1
-261.467732,200,200.411947,env_1
-273.335153,200,201.349468,env_1
-272.237553,200,202.300838,env_1
-255.509264,200,203.242588,env_1
-263.023687,200,204.176491,env_1
-264.152372,200,205.114712,env_1
-272.151964,200,206.033097,env_1
-256.028964,200,206.927435,env_1
-273.1873,200,207.836642,env_1
-267.593847,200,208.7813,env_1
-260.526098,200,209.71127,env_1
-272.807432,200,210.664082,env_1
-264.424315,200,211.571418,env_1
-256.455401,200,212.516465,env_1
-272.616997,200,213.44067,env_1
-257.688007,200,214.404059,env_1
-274.377332,200,215.304678,env_1
-277.941036,200,216.212159,env_1
-268.234867,200,217.171245,env_1
-268.32633,200,218.049805,env_1
-249.059711,200,218.928008,env_1
-268.478933,200,219.850354,env_1
-266.258692,200,220.773212,env_1
-270.822182,200,221.667442,env_1
-261.326177,200,222.578936,env_1
-268.473862,200,223.483674,env_1
-270.349965,200,224.374546,env_1
-258.43168,200,225.33719,env_1
-269.084857,200,226.267455,env_1
-261.820897,200,227.211406,env_1
-265.173781,200,228.099761,env_1
-253.265033,200,229.016458,env_1
-261.017252,200,229.904131,env_1
-256.688716,200,230.826436,env_1
-274.033241,200,231.772971,env_1
-268.262266,200,232.67842,env_1
-271.295938,200,233.604587,env_1
-263.683778,200,234.534605,env_1
-273.55693,200,235.470883,env_1
-270.213205,200,236.376797,env_1
-248.720566,200,237.259364,env_1
-260.775736,200,238.20084,env_1
-269.12029,200,239.109135,env_1
-275.921162,200,240.030707,env_1
-251.592072,200,240.945112,env_1
-265.678573,200,242.241271,env_1
-261.003897,200,243.579357,env_1
-261.116731,200,244.787179,env_1
-250.435152,200,246.072254,env_1
-250.974331,200,247.498169,env_1
-243.035212,200,248.833252,env_1
-255.959062,200,250.014422,env_1
-267.120938,200,251.275961,env_1
-251.982794,200,252.528149,env_1
-254.155486,200,253.904447,env_1
-274.115252,200,255.196,env_1
-257.623979,200,256.576951,env_1
-255.634573,200,257.926958,env_1
-261.399955,200,259.150034,env_1
-254.821309,200,260.55905,env_1
-258.923694,200,261.986127,env_1
-256.4783,200,263.382993,env_1
-252.651535,200,264.683466,env_1
-259.146754,200,266.129511,env_1
-264.666116,200,267.504162,env_1
-259.639288,200,268.765365,env_1
-262.082979,200,270.2343,env_1
-260.750296,200,271.507539,env_1
-257.568069,200,272.366937,env_1
-257.768467,200,273.243896,env_1
-259.684166,200,274.108344,env_1
-251.434674,200,274.977892,env_1
-259.889702,200,275.847146,env_1
-257.254466,200,276.708096,env_1
-247.81422,200,277.56342,env_1
-251.089166,200,278.450731,env_1
-241.99604,200,279.348828,env_1
-263.459907,200,280.258802,env_1
-254.362975,200,281.134256,env_1
-256.041341,200,282.028521,env_1
-258.723684,200,282.87029,env_1
-246.388723,200,283.704002,env_1
-257.910311,200,284.586829,env_1
-255.431982,200,285.435208,env_1
-252.267408,200,286.273558,env_1
-260.419546,200,287.120654,env_1
-240.306417,200,288.009929,env_1
-247.233204,200,288.892926,env_1
-255.783426,200,289.763442,env_1
-248.305474,200,290.638672,env_1
-239.880999,200,291.545113,env_1
-256.152136,200,292.427569,env_1
-250.981665,200,293.287926,env_1
-250.200947,200,294.135701,env_1
-257.224107,200,295.008228,env_1
-249.875988,200,295.898851,env_1
-234.941684,200,296.758879,env_1
-252.966672,200,297.634804,env_1
-251.703177,200,298.512453,env_1
-255.414587,200,299.407562,env_1
-250.62191,200,300.294895,env_1
-251.304726,200,301.174908,env_1
-257.416428,200,302.078002,env_1
-249.38708,200,303.007578,env_1
-237.34,200,303.941829,env_1
-260.119825,200,304.853438,env_1
-233.801959,200,305.75518,env_1
-254.021359,200,306.701572,env_1
-247.371576,200,307.597111,env_1
-244.188271,200,308.499483,env_1
-254.923688,200,309.432738,env_1
-236.326424,200,310.370152,env_1
-246.127257,200,311.34078,env_1
-233.682058,200,312.25344,env_1
-246.561095,200,313.191432,env_1
-234.956603,200,314.121557,env_1
-255.93914,200,315.054385,env_1
-236.621547,200,316.013414,env_1
-237.085703,200,316.942994,env_1
-244.579773,200,317.862815,env_1
-234.020402,200,318.824497,env_1
-244.785542,200,319.806455,env_1
-239.337819,200,320.79015,env_1
-234.170525,200,321.728449,env_1
-235.82613,200,322.708521,env_1
-242.671912,200,323.621296,env_1
-241.57581,200,324.545964,env_1
-237.946128,200,325.49295,env_1
-235.72836,200,326.398081,env_1
-241.793443,200,327.316039,env_1
-247.374732,200,328.207894,env_1
-232.256511,200,329.132957,env_1
-234.86491,200,330.063024,env_1
-237.940155,200,331.004798,env_1
-235.597132,200,331.939836,env_1
-234.892889,200,332.850312,env_1
-230.697448,200,333.770452,env_1
-233.169518,200,334.720206,env_1
-246.416544,200,335.671103,env_1
-243.393442,200,336.57443,env_1
-246.319317,200,337.526256,env_1
-230.654913,200,338.432816,env_1
-235.057882,200,339.340413,env_1
-236.776016,200,340.287408,env_1
-223.435995,200,341.210478,env_1
-229.931932,200,342.12732,env_1
-234.274781,200,343.033467,env_1
-236.589083,200,343.998979,env_1
-226.106583,200,344.955541,env_1
-232.455662,200,345.907708,env_1
-230.604666,200,346.863755,env_1
-231.916165,200,347.799073,env_1
-222.559647,200,348.736921,env_1
-236.707018,200,349.682656,env_1
-231.050253,200,350.634251,env_1
-223.229769,200,351.55258,env_1
-235.834648,200,352.520798,env_1
-220.825157,200,353.475045,env_1
-239.284174,200,354.418066,env_1
-225.928545,200,355.370765,env_1
-219.343697,200,356.32238,env_1
-219.049011,200,357.256774,env_1
-224.762589,200,358.208772,env_1
-229.64474,200,359.139735,env_1
-227.442809,200,360.070665,env_1
-225.486673,200,361.028212,env_1
-222.732494,200,362.024914,env_1
-230.370268,200,363.429139,env_1
-223.761602,200,364.798935,env_1
-217.226089,200,366.084775,env_1
-215.344776,200,367.492532,env_1
-215.444683,200,368.837686,env_1
-211.765742,200,370.123715,env_1
-221.638585,200,371.680258,env_1
-221.674862,200,372.841652,env_1
-224.581491,200,374.284237,env_1
-222.742173,200,375.61724,env_1
-220.307591,200,376.887363,env_1
-225.554164,200,378.163118,env_1
-221.633163,200,379.188416,env_1
-228.633746,200,380.140168,env_1
-220.259661,200,381.130549,env_1
-214.027966,200,382.05781,env_1
-210.722567,200,382.999614,env_1
-219.975114,200,384.086801,env_1
-219.255325,200,385.023379,env_1
-214.952029,200,386.038065,env_1
-216.214795,200,387.128722,env_1
-208.960306,200,388.172237,env_1
-217.246963,200,389.466218,env_1
-222.847185,200,390.549632,env_1
-218.295619,200,391.547333,env_1
-215.142381,200,392.46613,env_1
-209.267292,200,393.348222,env_1
-211.728385,200,394.241503,env_1
-216.589544,200,395.170915,env_1
-209.820479,200,396.062418,env_1
-213.262013,200,396.978749,env_1
-217.219029,200,397.870307,env_1
-207.877302,200,399.014826,env_1
-215.164703,200,400.614738,env_1
-220.322199,200,402.205547,env_1
-213.927886,200,403.700437,env_1
-208.314636,200,405.287013,env_1
-215.572643,200,406.926404,env_1
-221.203631,200,408.537778,env_1
-207.558743,200,410.265328,env_1
-201.151448,200,412.301093,env_1
-204.464873,200,414.27319,env_1
-206.624331,200,415.933997,env_1
-206.884188,200,417.543088,env_1
-209.432685,200,419.064573,env_1
-215.089024,200,420.549209,env_1
-207.219359,200,422.041609,env_1
-214.024993,200,423.426914,env_1
-208.312617,200,424.843993,env_1
-202.867138,200,426.35936,env_1
-198.137974,200,427.859536,env_1
-209.13619,200,429.452553,env_1
-195.245192,200,430.938517,env_1
-200.748436,200,432.378854,env_1
-211.370672,200,433.874506,env_1
-209.50022,200,435.459351,env_1
-196.341365,200,436.921329,env_1
-214.728752,200,438.341472,env_1
-206.026101,200,439.75144,env_1
-197.491604,200,441.207702,env_1
-205.828254,200,442.683901,env_1
-200.755994,200,444.124771,env_1
-203.904522,200,445.54643,env_1
-198.525201,200,446.932412,env_1
-208.940166,200,448.508326,env_1
-190.241953,200,450.326905,env_1
-195.238522,200,452.124654,env_1
-204.46769,200,453.796287,env_1
-207.507588,200,455.248654,env_1
-192.197617,200,456.855172,env_1
-192.581477,200,458.498661,env_1
-202.577878,200,460.037512,env_1
-201.489475,200,461.582762,env_1
-192.404481,200,463.179541,env_1
-204.253899,200,464.654547,env_1
-189.372049,200,465.572512,env_1
-199.425662,200,466.535336,env_1
-199.346117,200,467.552247,env_1
-189.847719,200,468.716589,env_1
-193.895521,200,470.22449,env_1
-186.148361,200,471.819844,env_1
-193.245677,200,473.388047,env_1
-190.851119,200,474.963143,env_1
-190.088906,200,476.496376,env_1
-188.356263,200,478.048318,env_1
-191.145905,200,479.587943,env_1
-192.243907,200,481.083286,env_1
-185.906467,200,482.575717,env_1
-194.50529,200,484.074034,env_1
-194.442049,200,485.847884,env_1
-191.33361,200,487.980417,env_1
-190.915652,200,490.032133,env_1
-181.658727,200,492.22053,env_1
-186.417978,200,494.375698,env_1
-187.287014,200,496.281268,env_1
-185.269063,200,498.389694,env_1
-192.801638,200,500.432525,env_1
-190.847274,200,502.753952,env_1
-179.099529,200,504.8708,env_1
-175.938284,200,506.757728,env_1
-194.270044,200,509.015672,env_1
-186.325978,200,511.024797,env_1
-178.062172,200,513.137542,env_1
-179.493921,200,515.178827,env_1
-180.133396,200,517.197365,env_1
-183.321703,200,519.052765,env_1
-179.218654,200,520.72968,env_1
-178.555418,200,522.684405,env_1
-182.934017,200,524.715147,env_1
